ProcessName,SubjectUserName,@timestamp,host,Hostname,EventID,SubjectLogonId,ProcessId,LogonType,TargetLogonId,WorkstationName,IpAddress,TargetUserName,PrivilegeList,CommandLine,ParentProcessName,NewProcessId
C:\Program Files (x86)\Google\Update\1.3.35.452\GoogleCrashHandler.exe,SCRANTON$,2020-05-02T03:21:14.070Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1ef0,,,,,,,,,
,SCRANTON$,2020-05-02T03:21:15.330Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /svc",C:\Windows\System32\services.exe,0x1f58
,SCRANTON$,2020-05-02T03:21:15.336Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1f58,,0x0,,,-,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c",C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,0x1f84
C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,SCRANTON$,2020-05-02T03:21:15.340Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1f58,,,,,,,,,
,SCRANTON$,2020-05-02T03:21:16.344Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\System32\svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,0x1f94
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:21:16.348Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:21:16.348Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:21:16.353Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\SgrmBroker.exe,C:\Windows\System32\services.exe,0x1fbc
,SCRANTON$,2020-05-02T03:21:16.356Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1f84,,0x0,,,-,,"""C:\Program Files (x86)\Google\Update\1.3.35.452\GoogleCrashHandler.exe""",C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,0x1fd0
,SCRANTON$,2020-05-02T03:21:16.357Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1f84,,0x0,,,-,,"""C:\Program Files (x86)\Google\Update\1.3.35.452\GoogleCrashHandler64.exe""",C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,0x1fd8
,SCRANTON$,2020-05-02T03:21:16.362Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\system32\sppsvc.exe,C:\Windows\System32\services.exe,0x1fec
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:21:16.401Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:21:16.402Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:21:16.407Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s UsoSvc,C:\Windows\System32\services.exe,0x1db8
,SCRANTON$,2020-05-02T03:21:16.419Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc,C:\Windows\System32\services.exe,0x10b8
,SCRANTON$,2020-05-02T03:21:16.426Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x13069a,,,pbeesly,,C:\windows\system32\svchost.exe -k UnistackSvcGroup,C:\Windows\System32\services.exe,0x1078
,SCRANTON$,2020-05-02T03:21:18.639Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x13069a,,,pbeesly,,C:\Windows\System32\smartscreen.exe -Embedding,C:\Windows\System32\svchost.exe,0x1ec8
,pbeesly,2020-05-02T03:21:18.644Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x13069a,0x1808,,0x0,,,-,,"""C:\Windows\System32\SecurityHealthSystray.exe"" ",C:\Windows\explorer.exe,0x1b38
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:21:18.650Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:21:18.651Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:21:18.657Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\SecurityHealthService.exe,C:\Windows\System32\services.exe,0x15f4
,pbeesly,2020-05-02T03:21:18.664Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x13069a,0x1808,,0x0,,,-,,"C:\windows\system32\cmd.exe /c """"C:\Windows\System32\hostui.bat"" """,C:\Windows\explorer.exe,0xe3c
,pbeesly,2020-05-02T03:21:18.665Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x13069a,0xe3c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0x6b8
,pbeesly,2020-05-02T03:21:19.896Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x13069a,0xe3c,,0x0,,,-,,"powershell.exe  -c ""Start-Process C:\Windows\System32\hostui.exe -verb runas""",C:\Windows\System32\cmd.exe,0xb08
C:\Windows\System32\userinit.exe,pbeesly,2020-05-02T03:21:21.018Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x13069a,0x1238,,,,,,,,,
C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,SCRANTON$,2020-05-02T03:21:21.018Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1f84,,,,,,,,,
C:\Program Files (x86)\Google\Update\1.3.35.452\GoogleCrashHandler.exe,SCRANTON$,2020-05-02T03:21:21.018Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1fd0,,,,,,,,,
C:\Program Files (x86)\Google\Update\1.3.35.452\GoogleCrashHandler64.exe,SCRANTON$,2020-05-02T03:21:21.018Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1fd8,,,,,,,,,
,SCRANTON$,2020-05-02T03:21:21.026Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x13069a,,,pbeesly,, -c -s 0 -f 0 -t Empty -m Empty -a 0 -u Empty,C:\Windows\System32\winlogon.exe,0xd78
C:\Windows\System32\wlrmdr.exe,pbeesly,2020-05-02T03:21:22.151Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x13069a,0xd78,,,,,,,,,
C:\Windows\System32\mobsync.exe,pbeesly,2020-05-02T03:21:22.151Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x13069a,0x1f04,,,,,,,,,
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:21:22.156Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:21:22.157Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:21:22.160Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s StorSvc,C:\Windows\System32\services.exe,0x6bc
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:21:23.329Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:21:23.329Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:21:23.334Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k wsappx -p -s ClipSVC,C:\Windows\System32\services.exe,0x1198
C:\Windows\System32\wbem\WmiPrvSE.exe,NEWYORK$,2020-05-02T03:17:50.805Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4689,0x3e7,0xc64,,,,,,,,,
C:\Windows\System32\wbem\WmiPrvSE.exe,NEWYORK$,2020-05-02T03:17:50.805Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4689,0x3e7,0x15f8,,,,,,,,,
C:\Windows\System32\wbem\WmiPrvSE.exe,NEWYORK$,2020-05-02T03:17:50.805Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4689,0x3e4,0x610,,,,,,,,,
,NEWYORK$,2020-05-02T03:17:56.833Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4672,0x61a7dc,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,
-,-,2020-05-02T03:17:56.833Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61a7dc,-,::1,NEWYORK$,,,,
C:\Windows\System32\cmd.exe,pbeesly,2020-05-02T03:17:57.838Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x89177d,0x2244,,,,,,,,,
C:\Windows\Temp\python.exe,pbeesly,2020-05-02T03:17:59.849Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x89177d,0x87c,,,,,,,,,
C:\Windows\Temp\python.exe,pbeesly,2020-05-02T03:17:59.850Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x89177d,0xb88,,,,,,,,,
C:\Windows\System32\conhost.exe,pbeesly,2020-05-02T03:17:59.851Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x89177d,0x222c,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:18:08.941Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x19cc,,,,,,,,,
C:\Program Files\SysinternalsSuite\PsExec64.exe,pbeesly,2020-05-02T03:18:22.014Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x372e81,0x22e0,,,,,,,,,
C:\Windows\PSEXESVC.exe,NASHUA$,2020-05-02T03:18:22.014Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x3e7,0x658,,,,,,,,,
C:\Windows\System32\notepad.exe,pbeesly,2020-05-02T03:18:25.038Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1b54,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:18:28.084Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x30ba2c,0x1bdc,,,,,,,,,
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:18:29.122Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2d0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:18:29.122Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:18:29.127Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2d0,,0x0,,,-,,C:\windows\system32\svchost.exe -k appmodel -p -s camsvc,C:\Windows\System32\services.exe,0xa6c
,SCRANTON$,2020-05-02T03:18:33.236Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1058,,0x0,,,-,,"""LogonUI.exe"" /flags:0x4 /state0:0xa3cb8855 /state1:0x41c64e6d",C:\Windows\System32\winlogon.exe,0x1bec
C:\Windows\System32\SecurityHealthHost.exe,pbeesly,2020-05-02T03:18:33.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x216c,,,,,,,,,
C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,pbeesly,2020-05-02T03:18:33.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x372e81,0xf0c,,,,,,,,,
C:\Windows\System32\browser_broker.exe,pbeesly,2020-05-02T03:18:33.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1138,,,,,,,,,
C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,pbeesly,2020-05-02T03:18:33.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x372e81,0xba0,,,,,,,,,
C:\Windows\System32\SecurityHealthSystray.exe,pbeesly,2020-05-02T03:18:33.255Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0xa3c,,,,,,,,,
C:\Windows\System32\dllhost.exe,pbeesly,2020-05-02T03:18:33.256Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x8bc,,,,,,,,,
C:\Windows\System32\conhost.exe,pbeesly,2020-05-02T03:18:33.257Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x372e81,0x1ecc,,,,,,,,,
C:\Windows\System32\conhost.exe,pbeesly,2020-05-02T03:18:33.257Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x372e81,0x1064,,,,,,,,,
C:\Windows\System32\smartscreen.exe,pbeesly,2020-05-02T03:18:33.257Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x938,,,,,,,,,
C:\Windows\System32\rdpclip.exe,pbeesly,2020-05-02T03:18:33.258Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x119c,,,,,,,,,
C:\Windows\System32\dllhost.exe,pbeesly,2020-05-02T03:18:33.259Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1810,,,,,,,,,
C:\Windows\System32\dllhost.exe,pbeesly,2020-05-02T03:18:33.259Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1e14,,,,,,,,,
C:\Windows\System32\taskhostw.exe,pbeesly,2020-05-02T03:18:33.260Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1b74,,,,,,,,,
C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,pbeesly,2020-05-02T03:18:34.320Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1e44,,,,,,,,,
C:\Windows\System32\MicrosoftEdgeCP.exe,pbeesly,2020-05-02T03:18:34.320Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1428,,,,,,,,,
C:\Windows\System32\MicrosoftEdgeSH.exe,pbeesly,2020-05-02T03:18:34.322Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1d54,,,,,,,,,
C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.18114.19418.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,pbeesly,2020-05-02T03:18:34.322Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1efc,,,,,,,,,
C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,pbeesly,2020-05-02T03:18:34.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x18e8,,,,,,,,,
C:\Windows\System32\Windows.WARP.JITService.exe,LOCAL SERVICE,2020-05-02T03:18:34.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e5,0x191c,,,,,,,,,
C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,pbeesly,2020-05-02T03:18:34.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1bac,,,,,,,,,
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:18:34.323Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2d0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:18:34.324Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:18:34.330Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2d0,,0x0,,,-,,C:\windows\system32\svchost.exe -k wsappx -p -s AppXSvc,C:\Windows\System32\services.exe,0x14d4
C:\Windows\System32\Windows.WARP.JITService.exe,LOCAL SERVICE,2020-05-02T03:18:34.330Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e5,0x1c48,,,,,,,,,
C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,pbeesly,2020-05-02T03:18:35.341Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1988,,,,,,,,,
C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe,pbeesly,2020-05-02T03:18:35.342Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1f38,,,,,,,,,
C:\Windows\explorer.exe,pbeesly,2020-05-02T03:18:35.342Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1158,,,,,,,,,
C:\Windows\System32\ctfmon.exe,pbeesly,2020-05-02T03:18:35.342Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x7b4,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:18:35.345Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1954,,,,,,,,,
C:\Windows\System32\ApplicationFrameHost.exe,pbeesly,2020-05-02T03:18:35.345Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1e68,,,,,,,,,
C:\Windows\System32\sihost.exe,pbeesly,2020-05-02T03:18:35.347Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1478,,,,,,,,,
,SCRANTON$,2020-05-02T03:18:35.351Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2d0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s gpsvc,C:\Windows\System32\services.exe,0x232c
C:\Windows\System32\SearchProtocolHost.exe,NASHUA$,2020-05-02T03:18:50.473Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x3e7,0x1774,,,,,,,,,
C:\Windows\System32\SearchFilterHost.exe,NASHUA$,2020-05-02T03:18:50.473Z,wec.internal.cloudapp.net,NASHUA.dmevals.local,4689,0x3e7,0x198c,,,,,,,,,
,NEWYORK$,2020-05-02T03:18:56.533Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4672,0x61c4fe,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,
-,-,2020-05-02T03:18:56.533Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61c4fe,-,::1,NEWYORK$,,,,
-,-,2020-05-02T03:19:13.643Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cd4a,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:13.644Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cd79,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:13.647Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cd98,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:13.647Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cdad,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:13.647Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cdc2,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:13.648Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cde0,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:14.660Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61ce00,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:14.661Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61ce24,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:14.671Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61cea0,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:15.703Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61d0bd,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:15.704Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61d0da,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:15.706Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61d0f6,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:19:16.705Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61d14a,-,10.0.1.4,SCRANTON$,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:19:23.765Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1cb0,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:19:23.765Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1370,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:19:23.765Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x200c,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:19:23.780Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0xac4,,,,,,,,,
C:\Windows\System32\RuntimeBroker.exe,pbeesly,2020-05-02T03:19:23.782Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x18dc,,,,,,,,,
C:\Windows\System32\svchost.exe,pbeesly,2020-05-02T03:19:23.791Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x1a1c,,,,,,,,,
C:\Windows\System32\svchost.exe,pbeesly,2020-05-02T03:19:24.810Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x728,,,,,,,,,
C:\Windows\System32\svchost.exe,pbeesly,2020-05-02T03:19:24.838Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x82c,,,,,,,,,
C:\Windows\System32\svchost.exe,pbeesly,2020-05-02T03:19:24.846Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3731f3,0x23dc,,,,,,,,,
C:\Windows\System32\LogonUI.exe,SCRANTON$,2020-05-02T03:19:24.873Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1bec,,,,,,,,,
C:\Windows\System32\svchost.exe,SCRANTON$,2020-05-02T03:19:24.875Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x232c,,,,,,,,,
C:\Windows\System32\SecurityHealthService.exe,SCRANTON$,2020-05-02T03:19:24.876Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1944,,,,,,,,,
C:\Windows\System32\svchost.exe,SCRANTON$,2020-05-02T03:19:24.877Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x4e8,,,,,,,,,
